Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Himachal_Pradesh,DrugTime,1.25e-4,1.1694444444444443e-4,1.3319444444444444e-4,All,7200000,4.145408163265304e-6,0.01112329733705251
2018,Himachal_Pradesh,PrDetPub,0.9177434030937216,0.91349711859266,0.9219290263876252,All,16485,0.27475525321943606,35.27690539992257
2018,Himachal_Pradesh,TxDie,0.04118098159509202,0.03780674846625766,0.0446319018404908,Pub,13040,0.19870860160032508,22.691095453579045
2018,Himachal_Pradesh,TxDie,0.01413427561837455,0.00706713780918727,0.02237926972909305,Pri,849,0.1180444741236047,3.43953320852983
2018,Himachal_Pradesh,TxI,0.9364135104765682,0.9325137153810562,0.9402472073501222,Pub,15129,0.24401485174783585,30.01382676498381
2018,Himachal_Pradesh,TxI,0.9196165191740412,0.9048672566371682,0.9336283185840708,Pri,1356,0.2718859629261162,10.011902945492954
2018,Himachal_Pradesh,TxSucc,0.8935582822085889,0.8882668711656442,0.8988496932515337,Pub,13040,0.30840213764665236,35.21730960345384
2018,Himachal_Pradesh,TxSucc,0.5641931684334511,0.5312131919905771,0.5971731448763251,Pri,849,0.4958621150344868,14.448234228457707
2019,Himachal_Pradesh,DrugTime,5.2e-5,4.693e-5,5.72e-5,All,7692307.692307692,2.619897959183674e-6,0.0072662895602463
2019,Himachal_Pradesh,PrAsym,0.6470588235294118,0.4545454545454546,0.8181818181818182,All,22,0.47788461203740945,2.2414775156773707
2019,Himachal_Pradesh,PrCSIPub,0.3418803418803419,0.3325524546750866,0.35129354247300876,All,9818,0.4743397239491148,47.00034116413295
2019,Himachal_Pradesh,PrDetPub,0.9076005961251864,0.9033016164163704,0.911899575834002,All,17446,0.2895889397722102,38.24986484883051
2019,Himachal_Pradesh,PrExCS,0.29411764705882354,0.13636363636363635,0.5,All,22,0.45564509955381366,2.1371649558335233
2019,Himachal_Pradesh,PrSym,0.0588235294117647,-0,0.18181818181818185,All,22,0.2352941176470588,1.1036272376055127
2019,Himachal_Pradesh,PrTxiPub,0.5,0,1,All,5,0.5,1.118033988749895
2019,Himachal_Pradesh,PrevAsym,0.00138412643104345,7.129761662253005e-4,0.0021389284986759,All,9818,0.0371780933489917,3.683821917099323
2019,Himachal_Pradesh,PrevExCS,6.291483777470246e-4,2.0370747606437156e-4,0.00112039111835404,All,9818,0.02507493868518531,2.4845708958582873
2019,Himachal_Pradesh,PrevSym,1.258296755494049e-4,-0,4.0741495212874313e-4,All,9818,0.01121667697859557,1.1114136516603923
2019,Himachal_Pradesh,PrevUt,0.00213910448433988,0.00132409859441841,0.00305561214096557,All,9818,0.04620096012362688,4.577860082732414
2019,Himachal_Pradesh,TBLikeUt,0.03982177666388192,0.0353661932609301,0.04441659704817599,All,7182,0.1955402842567583,16.571390161182308
2019,Himachal_Pradesh,TxDie,0.04049864358609999,0.03739826895749903,0.0436636093527968,Pub,15482,0.19712560324266867,24.527685387567967
2019,Himachal_Pradesh,TxDie,0.03054806828391734,0.02066486972147349,0.04132973944294699,Pri,1113,0.17208975509320265,5.7411989756798025
2019,Himachal_Pradesh,TxI,1.046229632436529,NA,NA,Pub,15834,NA,NA
2019,Himachal_Pradesh,TxI,0.5905707196029777,0.5663771712158809,0.6147642679900744,Pri,1612,0.4917285274931675,19.74276259640391
2019,Himachal_Pradesh,TxSucc,0.891293114584679,0.8863841880893941,0.8962020410799638,Pub,15482,0.31127110125840673,38.73043134082055
2019,Himachal_Pradesh,TxSucc,0.8238993710691824,0.8014375561545373,0.8463611859838275,Pri,1113,0.3809057592384081,12.707646388279764
2020,Himachal_Pradesh,DrugTime,3.2e-5,2.768e-5,3.648e-5,All,6250000,2.2448979591836742e-6,0.00561224489795918
2020,Himachal_Pradesh,PrDetPub,0.9524436640327772,0.9488586479367866,0.9559555165349722,All,13668,0.21282558792728704,24.881486724496703
2020,Himachal_Pradesh,TxDie,0.04809619238476954,0.04487763405599077,0.05137547822918564,Pub,16467,0.21396950404872367,27.457381805832515
2020,Himachal_Pradesh,TxDie,0.04994450610432852,0.03662597114317425,0.06437291897891231,Pri,901,0.21783032941792843,6.538539380114279
2020,Himachal_Pradesh,TxI,0.979950837302197,0.9774927024120448,0.9823321554770318,Pub,13018,0.1401684478508627,15.992722361620388
2020,Himachal_Pradesh,TxI,0.9676923076923076,0.953846153846154,0.98,Pri,650,0.1768160211220797,4.507941710086592
2020,Himachal_Pradesh,TxSucc,0.8974919536041781,0.8928159349001032,0.9021072447926156,Pub,16467,0.3033152597874593,38.922569515434766
2020,Himachal_Pradesh,TxSucc,0.8723640399556049,0.8501664816870145,0.8934517203107658,Pri,901,0.3336840148223177,10.016080300940812
2021,Himachal_Pradesh,DrugTime,1.3e-5,1.053e-5,1.56e-5,All,7692307.692307692,1.2933673469387752e-6,0.00358715560569121
2021,Himachal_Pradesh,PrDetPub,0.8968396356610544,0.8918713773116203,0.901738890422302,All,14492,0.30416821590758225,36.61659808492968
2021,Himachal_Pradesh,TxDie,0.05466844961850074,0.05073546763155825,0.0586800912451821,Pub,12713,0.227331938439829,25.632117109500378
2021,Himachal_Pradesh,TxDie,0.04778156996587031,0.03071672354948805,0.06655290102389079,Pri,586,0.2133037541569931,5.163537163704318
2021,Himachal_Pradesh,TxI,0,0,0,Pub,12997,0,0
2021,Himachal_Pradesh,TxI,0,0,0,Pri,1495,0,0
2021,Himachal_Pradesh,TxSucc,0.8789428144419098,0.8732793203807127,0.8846063085031071,Pub,12713,0.3261937206367473,36.77897485556252
2021,Himachal_Pradesh,TxSucc,0.8003412969283277,0.7679180887372014,0.8327645051194539,Pri,586,0.39974379965098905,9.67677279575243
