Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Andhra_Pradesh,DrugTime,5.409999999999999e-4,5.347357894736842e-4,5.47283192982456e-4,All,52680221.811460264,3.2008682420336415e-6,0.02323226725553731
2018,Andhra_Pradesh,PrDetPub,0.7154207453579737,0.7124906720512708,0.7183508186646766,All,91124,0.4512138101492629,136.20679413532562
2018,Andhra_Pradesh,TxDie,0.04347480148310816,0.04188348371286262,0.04508203243105616,Pub,62841,0.2039233756073896,51.11973046044109
2018,Andhra_Pradesh,TxDie,0.00851983723296032,0.00712105798575788,0.0099821973550356,Pri,15728,0.09190892016819796,11.526419297022962
2018,Andhra_Pradesh,TxI,0.9888483249478464,0.9880353417597252,0.9896459688305314,Pub,65192,0.1050110241626317,26.81217507471344
2018,Andhra_Pradesh,TxI,0.98916396729909,0.9878914082986272,0.9903979639055992,Pri,25932,0.10353073503175209,16.671984729210966
2018,Andhra_Pradesh,TxSucc,0.9044413678967552,0.9021339571298992,0.9067328654859088,Pub,62841,0.29398499950473905,73.69647491040541
2018,Andhra_Pradesh,TxSucc,0.967001525940997,0.964203967446592,0.969735503560529,Pri,15728,0.17863251319057327,22.402539855190017
2019,Andhra_Pradesh,DrugTime,3.91e-4,3.8569222222222227e-4,3.963266666666667e-4,All,52941176.47058823,2.7128684807256234e-6,0.01973901757842468
2019,Andhra_Pradesh,PrAsym,0.5777777777777777,0.4146341463414634,0.7317073170731707,All,41,0.49391357268650826,3.162589968466032
2019,Andhra_Pradesh,PrCSIPub,0.57421875,0.5677144668901168,0.5807591267324939,All,22078,0.49446089546943695,73.47030039603216
2019,Andhra_Pradesh,PrDetPub,0.7736095237131962,0.7710000101143938,0.7762190373119987,All,98869,0.4184947174498596,131.58914077260505
2019,Andhra_Pradesh,PrExCS,0.17777777777777778,0.07317073170731707,0.2926829268292683,All,41,0.3823255674241168,2.448078107363629
2019,Andhra_Pradesh,PrSym,0.24444444444444444,0.12195121951219512,0.3902439024390244,All,41,0.42975732457363813,2.7517895411917577
2019,Andhra_Pradesh,PrTxiPub,0.6363636363636364,0.25,1,All,4,0.48104569292083466,0.9620913858416692
2019,Andhra_Pradesh,PrevAsym,0.00106497636410036,6.794093667904701e-4,0.00149470060693903,All,22078,0.03261659377440059,4.846391220129731
2019,Andhra_Pradesh,PrevExCS,3.2768503510780304e-4,1.3588187335809404e-4,5.888214512184075e-4,All,22078,0.01809910654219067,2.689286062332775
2019,Andhra_Pradesh,PrevSym,4.505669232732292e-4,1.8117583114412537e-4,7.699972823625328e-4,All,22078,0.02122177920724087,3.153273610876737
2019,Andhra_Pradesh,PrevUt,0.00184322832248139,0.0013135247757949,0.00244587372044569,All,22078,0.04289324925711031,6.373365288856432
2019,Andhra_Pradesh,TBLikeUt,0.04185499349885456,0.03882112562689616,0.04495077704166925,All,16151,0.20025771650067672,25.45006924145344
2019,Andhra_Pradesh,TxDie,0.05197021408625504,0.05026372944461681,0.05369221222463543,Pub,64460,0.2219669140527116,56.355122063669114
2019,Andhra_Pradesh,TxDie,0.01090770404271548,0.00968726163234172,0.01216628527841342,Pri,26220,0.10386879240287727,16.819048624811792
2019,Andhra_Pradesh,TxI,0.9761786470726668,0.9750934811599508,0.977250738697278,Pub,76486,0.15249228200812182,42.17342166538541
2019,Andhra_Pradesh,TxI,1.0642451860787203,NA,NA,Pri,22383,NA,NA
2019,Andhra_Pradesh,TxSucc,0.8940273037542662,0.8916382252559727,0.8964008687558176,Pub,64460,0.3078026703850102,78.14793990851834
2019,Andhra_Pradesh,TxSucc,0.9428680396643784,0.940045766590389,0.9456521739130436,Pri,26220,0.23209459158677215,37.58212771274715
2020,Andhra_Pradesh,DrugTime,2.8399999999999996e-4,2.795079738562091e-4,2.885105882352941e-4,All,53873239.43661972,2.2965853007869815e-6,0.01685656680978291
2020,Andhra_Pradesh,PrDetPub,0.7351321331050122,0.7317381712716557,0.7385260949383687,All,64821,0.4412628241552724,112.34537637695624
2020,Andhra_Pradesh,TxDie,0.04430667493283736,0.04281876420748088,0.04580836260935455,Pub,72585,0.2057755901199976,55.439243622329435
2020,Andhra_Pradesh,TxDie,0.01544967342153743,0.01390051917601741,0.01704069670072014,Pri,23884,0.12333280590623594,19.060405832705992
2020,Andhra_Pradesh,TxI,0.9749643246873164,0.9735582976580206,0.9763493662385628,Pub,47652,0.15623344800112896,34.10472752203082
2020,Andhra_Pradesh,TxI,0.9949327275904246,0.9938260818917816,0.9959811287786128,Pri,17169,0.07100419114321732,9.303716854051755
2020,Andhra_Pradesh,TxSucc,0.8879796101122821,0.8856788592684439,0.8902665840049597,Pub,72585,0.31539153783372437,84.97153764539611
2020,Andhra_Pradesh,TxSucc,0.9394155082900688,0.9363590688326914,0.9424300787137831,Pri,23884,0.2385665757690724,36.86915025459264
2021,Andhra_Pradesh,DrugTime,2.76e-4,2.7157288590604024e-4,2.804456375838926e-4,All,53985507.24637681,2.2634570606766295e-6,0.01663071239948288
2021,Andhra_Pradesh,PrDetPub,0.7151741293532339,0.7121683250414593,0.7181684171733923,All,86832,0.45133146805543906,132.9950621909106
2021,Andhra_Pradesh,TxDie,0.04827119236397789,0.04632723936832449,0.05023698752812179,Pub,45783,0.2143387140759637,45.861974062131345
2021,Andhra_Pradesh,TxDie,0.01634463837487595,0.01447667970346156,0.01827097075477205,Pri,17131,0.12679704717094356,16.59588808274612
2021,Andhra_Pradesh,TxI,0,0,0,Pub,62100,0,0
2021,Andhra_Pradesh,TxI,0,0,0,Pri,24732,0,0
2021,Andhra_Pradesh,TxSucc,0.884323875674377,0.8813970250966516,0.8872507262521023,Pub,45783,0.3198361433400328,68.43521933603705
2021,Andhra_Pradesh,TxSucc,0.9449535929017572,0.9415095441013368,0.9483392679936956,Pri,17131,0.22807082269290263,29.85115136986104
